"cm_id","course_id","cm_file","cm_status","cm_deleted","cm_add_date","cm_modified_date","added_by_admin","modified_by_admin","deleted_by_admin"
"8056","754","24052024180428_Slide50.JPG","1","0","2024-05-24 18:04:28","0000-00-00 00:00:00","8","0","0"
"8057","754","24052024180517_Slide31.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8058","754","24052024180517_Slide32.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8059","754","24052024180517_Slide33.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8060","754","24052024180517_Slide34.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8061","754","24052024180517_Slide35.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8062","754","24052024180517_Slide36.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8063","754","24052024180517_Slide37.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8064","754","24052024180517_Slide38.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8065","754","24052024180517_Slide39.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8066","754","24052024180517_Slide40.JPG","1","0","2024-05-24 18:05:17","0000-00-00 00:00:00","8","0","0"
"8067","754","24052024180542_Slide21.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8068","754","24052024180542_Slide22.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8069","754","24052024180542_Slide23.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8070","754","24052024180542_Slide24.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8071","754","24052024180542_Slide25.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8072","754","24052024180542_Slide26.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8073","754","24052024180542_Slide27.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8074","754","24052024180542_Slide28.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8075","754","24052024180542_Slide29.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8076","754","24052024180542_Slide30.JPG","1","0","2024-05-24 18:05:42","0000-00-00 00:00:00","8","0","0"
"8077","754","24052024180605_Slide11.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8078","754","24052024180605_Slide12.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8079","754","24052024180605_Slide13.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8080","754","24052024180605_Slide14.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8081","754","24052024180605_Slide15.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8082","754","24052024180605_Slide16.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8083","754","24052024180605_Slide17.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8084","754","24052024180605_Slide18.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8085","754","24052024180605_Slide19.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8086","754","24052024180605_Slide20.JPG","1","0","2024-05-24 18:06:05","0000-00-00 00:00:00","8","0","0"
"8087","754","24052024180630_Slide2.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8088","754","24052024180630_Slide3.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8089","754","24052024180630_Slide4.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8090","754","24052024180630_Slide5.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8091","754","24052024180630_Slide6.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8092","754","24052024180630_Slide7.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8093","754","24052024180630_Slide8.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8094","754","24052024180630_Slide9.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8095","754","24052024180630_Slide10.JPG","1","0","2024-05-24 18:06:30","0000-00-00 00:00:00","8","0","0"
"8096","757","26052024132910_Slide81.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8097","757","26052024132910_Slide82.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8098","757","26052024132910_Slide83.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8099","757","26052024132910_Slide84.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8100","757","26052024132910_Slide85.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8101","757","26052024132910_Slide86.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8102","757","26052024132910_Slide87.JPG","1","0","2024-05-26 13:29:10","0000-00-00 00:00:00","8","0","0"
"8103","757","26052024132940_Slide71.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8104","757","26052024132940_Slide72.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8105","757","26052024132940_Slide73.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8106","757","26052024132940_Slide74.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8107","757","26052024132940_Slide75.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8108","757","26052024132940_Slide76.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8109","757","26052024132940_Slide77.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8110","757","26052024132940_Slide78.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8111","757","26052024132940_Slide79.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8112","757","26052024132940_Slide80.JPG","1","0","2024-05-26 13:29:40","0000-00-00 00:00:00","8","0","0"
"8113","757","26052024133011_Slide61.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8114","757","26052024133011_Slide62.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8115","757","26052024133011_Slide63.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8116","757","26052024133011_Slide64.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8117","757","26052024133011_Slide65.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8118","757","26052024133011_Slide66.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8119","757","26052024133011_Slide67.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8120","757","26052024133011_Slide68.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8121","757","26052024133011_Slide69.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8122","757","26052024133011_Slide70.JPG","1","0","2024-05-26 13:30:11","0000-00-00 00:00:00","8","0","0"
"8123","757","26052024133055_Slide51.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8124","757","26052024133055_Slide52.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8125","757","26052024133055_Slide53.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8126","757","26052024133055_Slide54.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8127","757","26052024133055_Slide55.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8128","757","26052024133055_Slide56.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8129","757","26052024133055_Slide57.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8130","757","26052024133055_Slide58.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8131","757","26052024133055_Slide59.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8132","757","26052024133055_Slide60.JPG","1","0","2024-05-26 13:30:55","0000-00-00 00:00:00","8","0","0"
"8133","757","26052024133122_Slide41.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8134","757","26052024133122_Slide42.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8135","757","26052024133122_Slide43.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8136","757","26052024133122_Slide44.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8137","757","26052024133122_Slide45.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8138","757","26052024133122_Slide46.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8139","757","26052024133122_Slide47.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8140","757","26052024133122_Slide48.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8141","757","26052024133122_Slide49.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8142","757","26052024133122_Slide50.JPG","1","0","2024-05-26 13:31:22","0000-00-00 00:00:00","8","0","0"
"8143","757","26052024133152_Slide41.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8144","757","26052024133152_Slide42.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8145","757","26052024133152_Slide43.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8146","757","26052024133152_Slide44.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8147","757","26052024133152_Slide45.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8148","757","26052024133152_Slide46.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8149","757","26052024133152_Slide47.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8150","757","26052024133152_Slide48.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8151","757","26052024133152_Slide49.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8152","757","26052024133152_Slide50.JPG","1","0","2024-05-26 13:31:52","0000-00-00 00:00:00","8","0","0"
"8153","757","26052024133223_Slide31.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8154","757","26052024133223_Slide32.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8155","757","26052024133223_Slide33.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8156","757","26052024133223_Slide34.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8157","757","26052024133223_Slide35.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8158","757","26052024133223_Slide36.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8159","757","26052024133223_Slide37.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8160","757","26052024133223_Slide38.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8161","757","26052024133223_Slide39.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8162","757","26052024133223_Slide40.JPG","1","0","2024-05-26 13:32:23","0000-00-00 00:00:00","8","0","0"
"8163","757","26052024133245_Slide21.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8164","757","26052024133245_Slide22.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8165","757","26052024133245_Slide23.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8166","757","26052024133245_Slide24.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8167","757","26052024133245_Slide25.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8168","757","26052024133245_Slide26.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8169","757","26052024133245_Slide27.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8170","757","26052024133245_Slide28.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8171","757","26052024133245_Slide29.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8172","757","26052024133245_Slide30.JPG","1","0","2024-05-26 13:32:45","0000-00-00 00:00:00","8","0","0"
"8173","757","26052024133309_Slide11.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8174","757","26052024133309_Slide12.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8175","757","26052024133309_Slide13.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8176","757","26052024133309_Slide14.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8177","757","26052024133309_Slide15.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8178","757","26052024133309_Slide16.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8179","757","26052024133309_Slide17.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8180","757","26052024133309_Slide18.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8181","757","26052024133309_Slide19.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8182","757","26052024133309_Slide20.JPG","1","0","2024-05-26 13:33:09","0000-00-00 00:00:00","8","0","0"
"8183","757","26052024133329_Slide2.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8184","757","26052024133329_Slide3.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8185","757","26052024133329_Slide4.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8186","757","26052024133329_Slide5.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8187","757","26052024133329_Slide6.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8188","757","26052024133329_Slide7.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8189","757","26052024133329_Slide8.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8190","757","26052024133329_Slide9.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8191","757","26052024133329_Slide10.JPG","1","0","2024-05-26 13:33:29","0000-00-00 00:00:00","8","0","0"
"8192","756","26052024133400_Slide131.JPG","1","0","2024-05-26 13:34:00","0000-00-00 00:00:00","8","0","0"
"8193","756","26052024133400_Slide132.JPG","1","0","2024-05-26 13:34:00","0000-00-00 00:00:00","8","0","0"
"8194","756","26052024133400_Slide133.JPG","1","0","2024-05-26 13:34:00","0000-00-00 00:00:00","8","0","0"
"8195","756","26052024133400_Slide134.JPG","1","0","2024-05-26 13:34:00","0000-00-00 00:00:00","8","0","0"
"8196","756","26052024133400_Slide135.JPG","1","0","2024-05-26 13:34:00","0000-00-00 00:00:00","8","0","0"
"8197","756","26052024133425_Slide121.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8198","756","26052024133425_Slide122.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8199","756","26052024133425_Slide123.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8200","756","26052024133425_Slide124.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8201","756","26052024133425_Slide125.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8202","756","26052024133425_Slide126.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8203","756","26052024133425_Slide127.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8204","756","26052024133425_Slide128.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8205","756","26052024133425_Slide129.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8206","756","26052024133425_Slide130.JPG","1","0","2024-05-26 13:34:25","0000-00-00 00:00:00","8","0","0"
"8207","756","26052024133449_Slide111.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8208","756","26052024133449_Slide112.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8209","756","26052024133449_Slide113.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8210","756","26052024133449_Slide114.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8211","756","26052024133449_Slide115.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8212","756","26052024133449_Slide116.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8213","756","26052024133449_Slide117.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8214","756","26052024133449_Slide118.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8215","756","26052024133449_Slide119.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8216","756","26052024133449_Slide120.JPG","1","0","2024-05-26 13:34:49","0000-00-00 00:00:00","8","0","0"
"8217","756","26052024133605_Slide101.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8218","756","26052024133605_Slide102.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8219","756","26052024133605_Slide103.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8220","756","26052024133605_Slide104.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8221","756","26052024133605_Slide105.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8222","756","26052024133605_Slide106.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8223","756","26052024133605_Slide107.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8224","756","26052024133605_Slide108.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8225","756","26052024133605_Slide109.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8226","756","26052024133605_Slide110.JPG","1","0","2024-05-26 13:36:05","0000-00-00 00:00:00","8","0","0"
"8227","756","26052024133634_Slide91.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8228","756","26052024133634_Slide92.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8229","756","26052024133634_Slide93.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8230","756","26052024133634_Slide94.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8231","756","26052024133634_Slide95.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8232","756","26052024133634_Slide96.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8233","756","26052024133634_Slide97.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8234","756","26052024133634_Slide98.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8235","756","26052024133634_Slide99.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8236","756","26052024133634_Slide100.JPG","1","0","2024-05-26 13:36:34","0000-00-00 00:00:00","8","0","0"
"8237","756","26052024133706_Slide81.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8238","756","26052024133706_Slide82.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8239","756","26052024133706_Slide83.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8240","756","26052024133706_Slide84.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8241","756","26052024133706_Slide85.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8242","756","26052024133706_Slide86.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8243","756","26052024133706_Slide87.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8244","756","26052024133706_Slide88.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8245","756","26052024133706_Slide89.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8246","756","26052024133706_Slide90.JPG","1","0","2024-05-26 13:37:06","0000-00-00 00:00:00","8","0","0"
"8247","756","26052024133734_Slide71.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8248","756","26052024133734_Slide72.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8249","756","26052024133734_Slide73.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8250","756","26052024133734_Slide74.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8251","756","26052024133734_Slide75.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8252","756","26052024133734_Slide76.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8253","756","26052024133734_Slide77.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8254","756","26052024133734_Slide78.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8255","756","26052024133734_Slide79.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8256","756","26052024133734_Slide80.JPG","1","0","2024-05-26 13:37:34","0000-00-00 00:00:00","8","0","0"
"8257","756","26052024133824_Slide61.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8258","756","26052024133824_Slide62.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8259","756","26052024133824_Slide63.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8260","756","26052024133824_Slide64.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8261","756","26052024133824_Slide65.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8262","756","26052024133824_Slide66.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8263","756","26052024133824_Slide67.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8264","756","26052024133824_Slide68.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8265","756","26052024133824_Slide69.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8266","756","26052024133824_Slide70.JPG","1","0","2024-05-26 13:38:24","0000-00-00 00:00:00","8","0","0"
"8267","756","26052024133847_Slide51.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8268","756","26052024133847_Slide52.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8269","756","26052024133847_Slide53.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8270","756","26052024133847_Slide54.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8271","756","26052024133847_Slide55.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8272","756","26052024133847_Slide56.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8273","756","26052024133847_Slide57.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8274","756","26052024133847_Slide58.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8275","756","26052024133847_Slide59.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8276","756","26052024133847_Slide60.JPG","1","0","2024-05-26 13:38:47","0000-00-00 00:00:00","8","0","0"
"8277","756","26052024133909_Slide41.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8278","756","26052024133909_Slide42.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8279","756","26052024133909_Slide43.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8280","756","26052024133909_Slide44.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8281","756","26052024133909_Slide45.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8282","756","26052024133909_Slide46.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8283","756","26052024133909_Slide47.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8284","756","26052024133909_Slide48.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8285","756","26052024133909_Slide49.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8286","756","26052024133909_Slide50.JPG","1","0","2024-05-26 13:39:09","0000-00-00 00:00:00","8","0","0"
"8287","756","26052024133954_Slide31.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8288","756","26052024133954_Slide32.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8289","756","26052024133954_Slide33.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8290","756","26052024133954_Slide34.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8291","756","26052024133954_Slide35.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8292","756","26052024133954_Slide36.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8293","756","26052024133954_Slide37.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8294","756","26052024133954_Slide38.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
"8295","756","26052024133954_Slide39.JPG","1","0","2024-05-26 13:39:54","0000-00-00 00:00:00","8","0","0"
